Frequency(Hz),Magnitude(dB)
1492.69,-11.63
1493.19,-11.65
1493.69,-11.66
1494.19,-11.67
1494.69,-11.69
1495.19,-11.70
1495.69,-11.71
1496.19,-11.73
1496.69,-11.74
1497.19,-11.76
1497.69,-11.77
1498.19,-11.78
1498.69,-11.80
1499.19,-11.81
1499.69,-11.82
1500.19,-11.84
1500.69,-11.85
1501.19,-11.87
1501.69,-11.88
1502.19,-11.89
1502.69,-11.91
1503.19,-11.92
1503.69,-11.94
1504.19,-11.95
1504.69,-11.96
1505.19,-11.98
1505.69,-11.99
1506.19,-12.01
1506.69,-12.02
1507.19,-12.03
1507.69,-12.05
1508.19,-12.06
1508.69,-12.08
1509.19,-12.09
1509.69,-12.10
1510.19,-12.12
1510.69,-12.13
1511.19,-12.15
1511.69,-12.16
1512.19,-12.18
1512.69,-12.19
1513.19,-12.20
1513.69,-12.22
1514.19,-12.23
1514.69,-12.25
1515.19,-12.26
1515.69,-12.28
1516.19,-12.29
1516.69,-12.30
1517.19,-12.32
1517.69,-12.33
1518.19,-12.35
1518.69,-12.36
1519.19,-12.38
1519.69,-12.39
1520.19,-12.41
1520.69,-12.42
1521.19,-12.43
1521.69,-12.45
1522.19,-12.46
1522.69,-12.48
1523.19,-12.49
1523.69,-12.51
1524.19,-12.52
1524.69,-12.54
1525.19,-12.55
1525.69,-12.56
1526.19,-12.58
1526.69,-12.59
1527.19,-12.61
1527.69,-12.62
1528.19,-12.64
1528.69,-12.65
1529.19,-12.67
1529.69,-12.68
1530.19,-12.70
1530.69,-12.71
1531.19,-12.73
1531.69,-12.74
1532.19,-12.76
1532.69,-12.77
1533.19,-12.79
1533.69,-12.80
1534.19,-12.81
1534.69,-12.83
1535.19,-12.84
1535.69,-12.86
1536.19,-12.87
1536.69,-12.89
1537.19,-12.90
1537.69,-12.92
1538.19,-12.93
1538.69,-12.95
1539.19,-12.96
1539.69,-12.98
1540.19,-12.99
1540.69,-13.01
1541.19,-13.02
1541.69,-13.04
1542.19,-13.05
1542.69,-13.07
1543.19,-13.08
1543.69,-13.10
1544.19,-13.11
1544.69,-13.13
1545.19,-13.14
1545.69,-13.16
1546.19,-13.17
1546.69,-13.19
1547.19,-13.21
1547.69,-13.22
1548.19,-13.24
1548.69,-13.25
1549.19,-13.27
1549.69,-13.28
1550.19,-13.30
1550.69,-13.31
1551.19,-13.33
1551.69,-13.34
1552.19,-13.36
1552.69,-13.37
1553.19,-13.39
1553.69,-13.40
1554.19,-13.42
1554.69,-13.44
1555.19,-13.45
1555.69,-13.47
1556.19,-13.48
1556.69,-13.50
1557.19,-13.51
1557.69,-13.53
1558.19,-13.54
1558.69,-13.56
1559.19,-13.57
1559.69,-13.59
1560.20,-13.61
1560.70,-13.62
1561.20,-13.64
1561.70,-13.65
1562.20,-13.67
1562.70,-13.68
1563.20,-13.70
1563.70,-13.72
1564.20,-13.73
1564.70,-13.75
1565.20,-13.76
1565.70,-13.78
1566.20,-13.79
1566.70,-13.81
1567.20,-13.83
1567.70,-13.84
1568.20,-13.86
1568.70,-13.87
1569.20,-13.89
1569.70,-13.90
1570.20,-13.92
1570.70,-13.94
1571.20,-13.95
1571.70,-13.97
1572.20,-13.98
1572.70,-14.00
1573.20,-14.02
1573.70,-14.03
1574.20,-14.05
1574.70,-14.06
1575.20,-14.08
1575.70,-14.10
1576.20,-14.11
1576.70,-14.13
1577.20,-14.15
1577.70,-14.16
1578.20,-14.18
1578.70,-14.19
1579.20,-14.21
1579.70,-14.23
1580.20,-14.24
1580.70,-14.26
1581.20,-14.27
1581.70,-14.29
1582.20,-14.31
1582.70,-14.32
1583.20,-14.34
1583.70,-14.36
1584.20,-14.37
1584.70,-14.39
1585.20,-14.41
1585.70,-14.42
1586.20,-14.44
1586.70,-14.45
1587.20,-14.47
1587.70,-14.49
1588.20,-14.50
1588.70,-14.52
1589.20,-14.54
1589.70,-14.55
1590.20,-14.57
1590.70,-14.59
1591.20,-14.60
1591.70,-14.62
1592.20,-14.64
1592.70,-14.65
1593.20,-14.67
1593.70,-14.69
1594.20,-14.70
1594.70,-14.72
1595.20,-14.74
1595.70,-14.75
1596.20,-14.77
1596.70,-14.79
1597.20,-14.80
1597.70,-14.82
1598.20,-14.84
1598.70,-14.85
1599.20,-14.87
1599.70,-14.89
1600.20,-14.90
1600.70,-14.92
1601.20,-14.94
1601.70,-14.96
1602.20,-14.97
1602.70,-14.99
1603.20,-15.01
1603.70,-15.02
1604.20,-15.04
1604.70,-15.06
1605.20,-15.07
1605.70,-15.09
1606.20,-15.11
1606.70,-15.13
1607.20,-15.14
1607.70,-15.16
1608.20,-15.18
1608.70,-15.19
1609.20,-15.21
1609.70,-15.23
1610.20,-15.25
1610.70,-15.26
1611.20,-15.28
1611.70,-15.30
1612.20,-15.32
1612.70,-15.33
1613.20,-15.35
1613.70,-15.37
1614.20,-15.39
1614.70,-15.40
1615.20,-15.42
1615.70,-15.44
1616.20,-15.45
1616.70,-15.47
1617.20,-15.49
1617.70,-15.51
1618.20,-15.53
1618.70,-15.54
1619.20,-15.56
1619.70,-15.58
1620.20,-15.60
1620.70,-15.61
1621.20,-15.63
1621.70,-15.65
1622.20,-15.67
1622.70,-15.68
1623.20,-15.70
1623.70,-15.72
1624.20,-15.74
1624.70,-15.75
1625.20,-15.77
1625.70,-15.79
1626.20,-15.81
1626.70,-15.83
1627.20,-15.84
1627.70,-15.86
1628.20,-15.88
1628.70,-15.90
1629.20,-15.92
1629.70,-15.93
1630.20,-15.95
1630.70,-15.97
1631.20,-15.99
1631.70,-16.01
1632.20,-16.02
1632.70,-16.04
1633.20,-16.06
1633.70,-16.08
1634.20,-16.10
1634.70,-16.11
1635.20,-16.13
1635.70,-16.15
1636.20,-16.17
1636.70,-16.19
1637.20,-16.21
1637.70,-16.22
1638.20,-16.24
1638.70,-16.26
1639.20,-16.28
1639.70,-16.30
1640.21,-16.32
1640.71,-16.33
1641.21,-16.35
1641.71,-16.37
1642.21,-16.39
1642.71,-16.41
1643.21,-16.43
1643.71,-16.45
1644.21,-16.46
1644.71,-16.48
1645.21,-16.50
1645.71,-16.52
1646.21,-16.54
1646.71,-16.56
1647.21,-16.58
1647.71,-16.59
1648.21,-16.61
1648.71,-16.63
1649.21,-16.65
1649.71,-16.67
1650.21,-16.69
1650.71,-16.71
1651.21,-16.73
1651.71,-16.75
1652.21,-16.76
1652.71,-16.78
1653.21,-16.80
1653.71,-16.82
1654.21,-16.84
1654.71,-16.86
1655.21,-16.88
1655.71,-16.90
1656.21,-16.92
1656.71,-16.94
1657.21,-16.95
1657.71,-16.97
1658.21,-16.99
1658.71,-17.01
1659.21,-17.03
1659.71,-17.05
1660.21,-17.07
1660.71,-17.09
1661.21,-17.11
1661.71,-17.13
1662.21,-17.15
1662.71,-17.17
1663.21,-17.19
1663.71,-17.21
1664.21,-17.22
1664.71,-17.24
1665.21,-17.26
1665.71,-17.28
1666.21,-17.30
1666.71,-17.32
1667.21,-17.34
1667.71,-17.36
1668.21,-17.38
1668.71,-17.40
1669.21,-17.42
1669.71,-17.44
1670.21,-17.46
1670.71,-17.48
1671.21,-17.50
1671.71,-17.52
1672.21,-17.54
1672.71,-17.56
1673.21,-17.58
1673.71,-17.60
1674.21,-17.62
1674.71,-17.64
1675.21,-17.66
1675.71,-17.68
1676.21,-17.70
1676.71,-17.72
1677.21,-17.74
1677.71,-17.76
1678.21,-17.78
1678.71,-17.80
1679.21,-17.82
1679.71,-17.84
1680.21,-17.86
1680.71,-17.88
1681.21,-17.90
1681.71,-17.92
1682.21,-17.94
1682.71,-17.96
1683.21,-17.98
1683.71,-18.00
1684.21,-18.02
1684.71,-18.04
1685.21,-18.06
1685.71,-18.08
1686.21,-18.10
1686.71,-18.12
1687.21,-18.14
1687.71,-18.16
1688.21,-18.19
1688.71,-18.21
1689.21,-18.23
1689.71,-18.25
1690.21,-18.27
1690.71,-18.29
1691.21,-18.31
1691.71,-18.33
1692.21,-18.35
1692.71,-18.37
1693.21,-18.39
1693.71,-18.41
1694.21,-18.43
1694.71,-18.46
1695.21,-18.48
1695.71,-18.50
1696.21,-18.52
1696.71,-18.54
1697.21,-18.56
1697.71,-18.58
1698.21,-18.60
1698.71,-18.62
1699.21,-18.65
1699.71,-18.67
1700.21,-18.69
1700.71,-18.71
1701.21,-18.73
1701.71,-18.75
1702.21,-18.77
1702.71,-18.79
1703.21,-18.82
1703.71,-18.84
1704.21,-18.86
1704.71,-18.88
1705.21,-18.90
1705.71,-18.92
1706.21,-18.94
1706.71,-18.97
1707.21,-18.99
1707.71,-19.01
1708.21,-19.03
1708.71,-19.05
1709.21,-19.07
1709.71,-19.10
1710.21,-19.12
1710.71,-19.14
1711.21,-19.16
1711.71,-19.18
1712.21,-19.21
1712.71,-19.23
1713.21,-19.25
1713.71,-19.27
1714.21,-19.29
1714.71,-19.32
1715.21,-19.34
1715.71,-19.36
1716.21,-19.38
1716.71,-19.40
1717.21,-19.43
1717.71,-19.45
1718.21,-19.47
1718.71,-19.49
1719.21,-19.52
1719.71,-19.54
1720.22,-19.56
1720.72,-19.58
1721.22,-19.61
1721.72,-19.63
1722.22,-19.65
1722.72,-19.67
1723.22,-19.70
1723.72,-19.72
1724.22,-19.74
1724.72,-19.76
1725.22,-19.79
1725.72,-19.81
1726.22,-19.83
1726.72,-19.85
1727.22,-19.88
1727.72,-19.90
1728.22,-19.92
1728.72,-19.95
1729.22,-19.97
1729.72,-19.99
1730.22,-20.02
1730.72,-20.04
1731.22,-20.06
1731.72,-20.08
1732.22,-20.11
1732.72,-20.13
1733.22,-20.15
1733.72,-20.18
1734.22,-20.20
1734.72,-20.22
1735.22,-20.25
1735.72,-20.27
1736.22,-20.29
1736.72,-20.32
1737.22,-20.34
1737.72,-20.36
1738.22,-20.39
1738.72,-20.41
1739.22,-20.44
1739.72,-20.46
1740.22,-20.48
1740.72,-20.51
1741.22,-20.53
1741.72,-20.55
1742.22,-20.58
1742.72,-20.60
1743.22,-20.63
1743.72,-20.65
1744.22,-20.67
1744.72,-20.70
1745.22,-20.72
1745.72,-20.75
1746.22,-20.77
1746.72,-20.79
1747.22,-20.82
1747.72,-20.84
1748.22,-20.87
1748.72,-20.89
1749.22,-20.92
1749.72,-20.94
1750.22,-20.96
1750.72,-20.99
1751.22,-21.01
1751.72,-21.04
1752.22,-21.06
1752.72,-21.09
1753.22,-21.11
1753.72,-21.14
1754.22,-21.16
1754.72,-21.19
1755.22,-21.21
1755.72,-21.24
1756.22,-21.26
1756.72,-21.29
1757.22,-21.31
1757.72,-21.34
1758.22,-21.36
1758.72,-21.39
1759.22,-21.41
1759.72,-21.44
1760.22,-21.46
1760.72,-21.49
1761.22,-21.51
1761.72,-21.54
1762.22,-21.56
1762.72,-21.59
1763.22,-21.61
1763.72,-21.64
1764.22,-21.66
1764.72,-21.69
1765.22,-21.72
1765.72,-21.74
1766.22,-21.77
1766.72,-21.79
1767.22,-21.82
1767.72,-21.85
1768.22,-21.87
1768.72,-21.90
1769.22,-21.92
1769.72,-21.95
1770.22,-21.97
1770.72,-22.00
1771.22,-22.03
1771.72,-22.05
1772.22,-22.08
1772.72,-22.11
1773.22,-22.13
1773.72,-22.16
1774.22,-22.19
1774.72,-22.21
1775.22,-22.24
1775.72,-22.26
1776.22,-22.29
1776.72,-22.32
1777.22,-22.34
1777.72,-22.37
1778.22,-22.40
1778.72,-22.43
1779.22,-22.45
1779.72,-22.48
1780.22,-22.51
1780.72,-22.53
1781.22,-22.56
1781.72,-22.59
1782.22,-22.61
1782.72,-22.64
1783.22,-22.67
1783.72,-22.70
1784.22,-22.72
1784.72,-22.75
1785.22,-22.78
1785.72,-22.81
1786.22,-22.83
1786.72,-22.86
1787.22,-22.89
1787.72,-22.92
1788.22,-22.94
1788.72,-22.97
1789.22,-23.00
1789.72,-23.03
1790.22,-23.06
1790.72,-23.08
1791.22,-23.11
1791.72,-23.14
1792.22,-23.17
1792.72,-23.20
1793.22,-23.22
1793.72,-23.25
1794.22,-23.28
1794.72,-23.31
1795.22,-23.34
1795.72,-23.37
1796.22,-23.40
1796.72,-23.42
1797.22,-23.45
1797.72,-23.48
1798.22,-23.51
1798.72,-23.54
1799.22,-23.57
1799.72,-23.60
1800.23,-23.63
1800.73,-23.66
1801.23,-23.69
1801.73,-23.71
1802.23,-23.74
1802.73,-23.77
1803.23,-23.80
1803.73,-23.83
1804.23,-23.86
1804.73,-23.89
1805.23,-23.92
1805.73,-23.95
1806.23,-23.98
1806.73,-24.01
1807.23,-24.04
1807.73,-24.07
1808.23,-24.10
1808.73,-24.13
1809.23,-24.16
1809.73,-24.19
1810.23,-24.22
1810.73,-24.25
1811.23,-24.28
1811.73,-24.31
1812.23,-24.34
1812.73,-24.37
1813.23,-24.40
1813.73,-24.43
1814.23,-24.46
1814.73,-24.50
1815.23,-24.53
1815.73,-24.56
1816.23,-24.59
1816.73,-24.62
1817.23,-24.65
1817.73,-24.68
1818.23,-24.71
1818.73,-24.74
1819.23,-24.78
1819.73,-24.81
1820.23,-24.84
1820.73,-24.87
1821.23,-24.90
1821.73,-24.93
1822.23,-24.97
1822.73,-25.00
1823.23,-25.03
1823.73,-25.06
1824.23,-25.09
1824.73,-25.13
1825.23,-25.16
1825.73,-25.19
1826.23,-25.22
1826.73,-25.26
1827.23,-25.29
1827.73,-25.32
1828.23,-25.35
1828.73,-25.39
1829.23,-25.42
1829.73,-25.45
1830.23,-25.49
1830.73,-25.52
1831.23,-25.55
1831.73,-25.59
1832.23,-25.62
1832.73,-25.65
1833.23,-25.69
1833.73,-25.72
1834.23,-25.75
1834.73,-25.79
1835.23,-25.82
1835.73,-25.86
1836.23,-25.89
1836.73,-25.92
1837.23,-25.96
1837.73,-25.99
1838.23,-26.03
1838.73,-26.06
1839.23,-26.10
1839.73,-26.13
1840.23,-26.16
1840.73,-26.20
1841.23,-26.23
1841.73,-26.27
1842.23,-26.30
1842.73,-26.34
1843.23,-26.37
1843.73,-26.41
1844.23,-26.45
1844.73,-26.48
1845.23,-26.52
1845.73,-26.55
1846.23,-26.59
1846.73,-26.62
1847.23,-26.66
1847.73,-26.70
1848.23,-26.73
1848.73,-26.77
1849.23,-26.80
1849.73,-26.84
1850.23,-26.88
1850.73,-26.91
1851.23,-26.95
1851.73,-26.99
1852.23,-27.02
1852.73,-27.06
1853.23,-27.10
1853.73,-27.14
1854.23,-27.17
1854.73,-27.21
1855.23,-27.25
1855.73,-27.29
1856.23,-27.32
1856.73,-27.36
1857.23,-27.40
1857.73,-27.44
1858.23,-27.48
1858.73,-27.52
1859.23,-27.55
1859.73,-27.59
1860.23,-27.63
1860.73,-27.67
1861.23,-27.71
1861.73,-27.75
1862.23,-27.79
1862.73,-27.83
1863.23,-27.87
1863.73,-27.90
1864.23,-27.94
1864.73,-27.98
1865.23,-28.02
1865.73,-28.06
1866.23,-28.10
1866.73,-28.14
1867.23,-28.18
1867.73,-28.22
1868.23,-28.27
1868.73,-28.31
1869.23,-28.35
1869.73,-28.39
1870.23,-28.43
1870.73,-28.47
1871.23,-28.51
1871.73,-28.55
1872.23,-28.60
1872.73,-28.64
1873.23,-28.68
1873.73,-28.72
1874.23,-28.76
1874.73,-28.81
1875.23,-28.85
1875.73,-28.89
1876.23,-28.93
1876.73,-28.98
1877.23,-29.02
1877.73,-29.06
1878.23,-29.11
1878.73,-29.15
1879.23,-29.19
1879.73,-29.24
1880.24,-29.28
1880.74,-29.32
1881.24,-29.37
1881.74,-29.41
1882.24,-29.46
1882.74,-29.50
1883.24,-29.55
1883.74,-29.59
1884.24,-29.64
1884.74,-29.68
1885.24,-29.73
1885.74,-29.77
1886.24,-29.82
1886.74,-29.87
1887.24,-29.91
1887.74,-29.96
1888.24,-30.01
1888.74,-30.05
1889.24,-30.10
1889.74,-30.15
1890.24,-30.19
1890.74,-30.24
1891.24,-30.29
1891.74,-30.34
1892.24,-30.38
1892.74,-30.43
1893.24,-30.48
1893.74,-30.53
1894.24,-30.58
1894.74,-30.63
1895.24,-30.68
1895.74,-30.73
1896.24,-30.78
1896.74,-30.83
1897.24,-30.88
1897.74,-30.93
1898.24,-30.98
1898.74,-31.03
1899.24,-31.08
1899.74,-31.13
1900.24,-31.18
1900.74,-31.23
1901.24,-31.28
1901.74,-31.33
1902.24,-31.39
1902.74,-31.44
1903.24,-31.49
1903.74,-31.54
1904.24,-31.60
1904.74,-31.65
1905.24,-31.70
1905.74,-31.76
1906.24,-31.81
1906.74,-31.87
1907.24,-31.92
1907.74,-31.98
1908.24,-32.03
1908.74,-32.09
1909.24,-32.14
1909.74,-32.20
1910.24,-32.25
1910.74,-32.31
1911.24,-32.37
1911.74,-32.42
1912.24,-32.48
1912.74,-32.54
1913.24,-32.60
1913.74,-32.66
1914.24,-32.71
1914.74,-32.77
1915.24,-32.83
1915.74,-32.89
1916.24,-32.95
1916.74,-33.01
1917.24,-33.07
1917.74,-33.13
1918.24,-33.19
1918.74,-33.25
1919.24,-33.31
1919.74,-33.38
1920.24,-33.44
1920.74,-33.50
1921.24,-33.56
1921.74,-33.63
1922.24,-33.69
1922.74,-33.75
1923.24,-33.82
1923.74,-33.88
1924.24,-33.95
1924.74,-34.01
1925.24,-34.08
1925.74,-34.15
1926.24,-34.21
1926.74,-34.28
1927.24,-34.35
1927.74,-34.42
1928.24,-34.48
1928.74,-34.55
1929.24,-34.62
1929.74,-34.69
1930.24,-34.76
1930.74,-34.83
1931.24,-34.90
1931.74,-34.97
1932.24,-35.05
1932.74,-35.12
1933.24,-35.19
1933.74,-35.26
1934.24,-35.34
1934.74,-35.41
1935.24,-35.49
1935.74,-35.56
1936.24,-35.64
1936.74,-35.71
1937.24,-35.79
1937.74,-35.87
1938.24,-35.95
1938.74,-36.03
1939.24,-36.11
1939.74,-36.18
1940.24,-36.27
1940.74,-36.35
1941.24,-36.43
1941.74,-36.51
1942.24,-36.59
1942.74,-36.68
1943.24,-36.76
1943.74,-36.85
1944.24,-36.93
1944.74,-37.02
1945.24,-37.10
1945.74,-37.19
1946.24,-37.28
1946.74,-37.37
1947.24,-37.46
1947.74,-37.55
1948.24,-37.64
1948.74,-37.73
1949.24,-37.83
1949.74,-37.92
1950.24,-38.02
1950.74,-38.11
1951.24,-38.21
1951.74,-38.31
1952.24,-38.41
1952.74,-38.50
1953.24,-38.61
1953.74,-38.71
1954.24,-38.81
1954.74,-38.91
1955.24,-39.02
1955.74,-39.12
1956.24,-39.23
1956.74,-39.34
1957.24,-39.45
1957.74,-39.56
1958.24,-39.67
1958.74,-39.78
1959.24,-39.90
1959.74,-40.01
1960.25,-40.13
1960.75,-40.25
1961.25,-40.36
1961.75,-40.49
1962.25,-40.61
1962.75,-40.73
1963.25,-40.86
1963.75,-40.98
1964.25,-41.11
1964.75,-41.24
1965.25,-41.38
1965.75,-41.51
1966.25,-41.65
1966.75,-41.78
1967.25,-41.92
1967.75,-42.06
1968.25,-42.21
1968.75,-42.35
1969.25,-42.50
1969.75,-42.65
1970.25,-42.81
1970.75,-42.96
1971.25,-43.12
1971.75,-43.28
1972.25,-43.44
1972.75,-43.61
1973.25,-43.78
1973.75,-43.95
1974.25,-44.13
1974.75,-44.30
1975.25,-44.49
1975.75,-44.67
1976.25,-44.86
1976.75,-45.05
1977.25,-45.25
1977.75,-45.45
1978.25,-45.66
1978.75,-45.87
1979.25,-46.08
1979.75,-46.30
1980.25,-46.53
1980.75,-46.76
1981.25,-47.00
1981.75,-47.24
1982.25,-47.49
1982.75,-47.74
1983.25,-48.01
1983.75,-48.28
1984.25,-48.56
1984.75,-48.85
1985.25,-49.14
1985.75,-49.45
1986.25,-49.77
1986.75,-50.10
1987.25,-50.44
1987.75,-50.80
1988.25,-51.17
1988.75,-51.56
1989.25,-51.96
1989.75,-52.38
1990.25,-52.82
1990.75,-53.29
1991.25,-53.78
1991.75,-54.30
1992.25,-54.85
1992.75,-55.44
1993.25,-56.07
1993.75,-56.74
1994.25,-57.47
1994.75,-58.27
1995.25,-59.15
1995.75,-60.13
1996.25,-61.22
1996.75,-62.47
1997.25,-63.93
1997.75,-65.68
1998.25,-67.87
1998.75,-70.80
1999.25,-75.25
1999.75,-84.80
2000.25,-84.81
2000.75,-75.27
2001.25,-70.85
2001.75,-67.93
2002.25,-65.76
2002.75,-64.02
2003.25,-62.58
2003.75,-61.34
2004.25,-60.27
2004.75,-59.31
2005.25,-58.45
2005.75,-57.66
2006.25,-56.95
2006.75,-56.29
2007.25,-55.68
2007.75,-55.10
2008.25,-54.57
2008.75,-54.07
2009.25,-53.59
2009.75,-53.14
2010.25,-52.72
2010.75,-52.31
2011.25,-51.93
2011.75,-51.56
2012.25,-51.20
2012.75,-50.86
2013.25,-50.54
2013.75,-50.22
2014.25,-49.92
2014.75,-49.63
2015.25,-49.35
2015.75,-49.08
2016.25,-48.81
2016.75,-48.56
2017.25,-48.31
2017.75,-48.07
2018.25,-47.84
2018.75,-47.61
2019.25,-47.39
2019.75,-47.18
2020.25,-46.97
2020.75,-46.77
2021.25,-46.57
2021.75,-46.37
2022.25,-46.18
2022.75,-46.00
2023.25,-45.82
2023.75,-45.64
2024.25,-45.47
2024.75,-45.30
2025.25,-45.14
2025.75,-44.97
2026.25,-44.82
2026.75,-44.66
2027.25,-44.51
2027.75,-44.36
2028.25,-44.21
2028.75,-44.07
2029.25,-43.93
2029.75,-43.79
2030.25,-43.65
2030.75,-43.52
2031.25,-43.38
2031.75,-43.25
2032.25,-43.13
2032.75,-43.00
2033.25,-42.88
2033.75,-42.76
2034.25,-42.64
2034.75,-42.52
2035.25,-42.40
2035.75,-42.29
2036.25,-42.18
2036.75,-42.07
2037.25,-41.96
2037.75,-41.85
2038.25,-41.75
2038.75,-41.64
2039.25,-41.54
2039.75,-41.44
2040.26,-41.34
2040.76,-41.24
2041.26,-41.14
2041.76,-41.04
2042.26,-40.95
2042.76,-40.85
2043.26,-40.76
2043.76,-40.67
2044.26,-40.58
2044.76,-40.49
2045.26,-40.40
2045.76,-40.32
2046.26,-40.23
2046.76,-40.14
2047.26,-40.06
2047.76,-39.98
2048.26,-39.90
2048.76,-39.81
2049.26,-39.73
2049.76,-39.66
2050.26,-39.58
2050.76,-39.50
2051.26,-39.42
2051.76,-39.35
2052.26,-39.27
2052.76,-39.20
2053.26,-39.12
2053.76,-39.05
2054.26,-38.98
2054.76,-38.91
2055.26,-38.84
2055.76,-38.77
2056.26,-38.70
2056.76,-38.63
2057.26,-38.56
2057.76,-38.49
2058.26,-38.43
2058.76,-38.36
2059.26,-38.30
2059.76,-38.23
2060.26,-38.17
2060.76,-38.11
2061.26,-38.04
2061.76,-37.98
2062.26,-37.92
2062.76,-37.86
2063.26,-37.80
2063.76,-37.74
2064.26,-37.68
2064.76,-37.62
2065.26,-37.56
2065.76,-37.50
2066.26,-37.45
2066.76,-37.39
2067.26,-37.33
2067.76,-37.28
2068.26,-37.22
2068.76,-37.17
2069.26,-37.11
2069.76,-37.06
2070.26,-37.00
2070.76,-36.95
2071.26,-36.90
2071.76,-36.85
2072.26,-36.79
2072.76,-36.74
2073.26,-36.69
2073.76,-36.64
2074.26,-36.59
2074.76,-36.54
2075.26,-36.49
2075.76,-36.44
2076.26,-36.39
2076.76,-36.35
2077.26,-36.30
2077.76,-36.25
2078.26,-36.20
2078.76,-36.16
2079.26,-36.11
2079.76,-36.06
2080.26,-36.02
2080.76,-35.97
2081.26,-35.93
2081.76,-35.88
2082.26,-35.84
2082.76,-35.79
2083.26,-35.75
2083.76,-35.71
2084.26,-35.66
2084.76,-35.62
2085.26,-35.58
2085.76,-35.54
2086.26,-35.49
2086.76,-35.45
2087.26,-35.41
2087.76,-35.37
2088.26,-35.33
2088.76,-35.29
2089.26,-35.25
2089.76,-35.21
2090.26,-35.17
2090.76,-35.13
2091.26,-35.09
2091.76,-35.05
2092.26,-35.01
2092.76,-34.97
2093.26,-34.94
2093.76,-34.90
2094.26,-34.86
2094.76,-34.82
2095.26,-34.79
2095.76,-34.75
2096.26,-34.71
2096.76,-34.68
2097.26,-34.64
2097.76,-34.60
2098.26,-34.57
2098.76,-34.53
2099.26,-34.50
2099.76,-34.46
2100.26,-34.43
2100.76,-34.39
2101.26,-34.36
2101.76,-34.32
2102.26,-34.29
2102.76,-34.26
2103.26,-34.22
2103.76,-34.19
2104.26,-34.16
2104.76,-34.12
2105.26,-34.09
2105.76,-34.06
2106.26,-34.02
2106.76,-33.99
2107.26,-33.96
2107.76,-33.93
2108.26,-33.90
2108.76,-33.87
2109.26,-33.83
2109.76,-33.80
2110.26,-33.77
2110.76,-33.74
2111.26,-33.71
2111.76,-33.68
2112.26,-33.65
2112.76,-33.62
2113.26,-33.59
2113.76,-33.56
2114.26,-33.53
2114.76,-33.50
2115.26,-33.47
2115.76,-33.44
2116.26,-33.41
2116.76,-33.39
2117.26,-33.36
2117.76,-33.33
2118.26,-33.30
2118.76,-33.27
2119.26,-33.25
2119.76,-33.22
2120.27,-33.19
2120.77,-33.16
2121.27,-33.14
2121.77,-33.11
2122.27,-33.08
2122.77,-33.05
2123.27,-33.03
2123.77,-33.00
2124.27,-32.97
2124.77,-32.95
2125.27,-32.92
2125.77,-32.90
2126.27,-32.87
2126.77,-32.85
2127.27,-32.82
2127.77,-32.79
2128.27,-32.77
2128.77,-32.74
2129.27,-32.72
2129.77,-32.69
2130.27,-32.67
2130.77,-32.64
2131.27,-32.62
2131.77,-32.60
2132.27,-32.57
2132.77,-32.55
2133.27,-32.52
2133.77,-32.50
2134.27,-32.48
2134.77,-32.45
2135.27,-32.43
2135.77,-32.40
2136.27,-32.38
2136.77,-32.36
2137.27,-32.34
2137.77,-32.31
2138.27,-32.29
2138.77,-32.27
2139.27,-32.24
2139.77,-32.22
2140.27,-32.20
2140.77,-32.18
2141.27,-32.16
2141.77,-32.13
2142.27,-32.11
2142.77,-32.09
2143.27,-32.07
2143.77,-32.05
2144.27,-32.02
2144.77,-32.00
2145.27,-31.98
2145.77,-31.96
2146.27,-31.94
2146.77,-31.92
2147.27,-31.90
2147.77,-31.88
2148.27,-31.86
2148.77,-31.84
2149.27,-31.82
2149.77,-31.80
2150.27,-31.78
2150.77,-31.76
2151.27,-31.74
2151.77,-31.72
2152.27,-31.70
2152.77,-31.68
2153.27,-31.66
2153.77,-31.64
2154.27,-31.62
2154.77,-31.60
2155.27,-31.58
2155.77,-31.56
2156.27,-31.54
2156.77,-31.52
2157.27,-31.50
2157.77,-31.48
2158.27,-31.46
2158.77,-31.45
2159.27,-31.43
2159.77,-31.41
2160.27,-31.39
2160.77,-31.37
2161.27,-31.35
2161.77,-31.34
2162.27,-31.32
2162.77,-31.30
2163.27,-31.28
2163.77,-31.26
2164.27,-31.25
2164.77,-31.23
2165.27,-31.21
2165.77,-31.19
2166.27,-31.18
2166.77,-31.16
2167.27,-31.14
2167.77,-31.12
2168.27,-31.11
2168.77,-31.09
2169.27,-31.07
2169.77,-31.06
2170.27,-31.04
2170.77,-31.02
2171.27,-31.01
2171.77,-30.99
2172.27,-30.97
2172.77,-30.96
2173.27,-30.94
2173.77,-30.92
2174.27,-30.91
2174.77,-30.89
2175.27,-30.88
2175.77,-30.86
2176.27,-30.84
2176.77,-30.83
2177.27,-30.81
2177.77,-30.80
2178.27,-30.78
2178.77,-30.77
2179.27,-30.75
2179.77,-30.73
2180.27,-30.72
2180.77,-30.70
2181.27,-30.69
2181.77,-30.67
2182.27,-30.66
2182.77,-30.64
2183.27,-30.63
2183.77,-30.61
2184.27,-30.60
2184.77,-30.58
2185.27,-30.57
2185.77,-30.55
2186.27,-30.54
2186.77,-30.53
2187.27,-30.51
2187.77,-30.50
2188.27,-30.48
2188.77,-30.47
2189.27,-30.45
2189.77,-30.44
2190.27,-30.43
2190.77,-30.41
2191.27,-30.40
