Frequency(Hz),Magnitude(dB)
2193.27,-12.97
2193.77,-12.98
2194.27,-12.99
2194.77,-12.99
2195.27,-13.00
2195.77,-13.00
2196.27,-13.01
2196.77,-13.01
2197.27,-13.02
2197.77,-13.02
2198.27,-13.03
2198.77,-13.03
2199.27,-13.04
2199.77,-13.04
2200.28,-13.05
2200.78,-13.06
2201.28,-13.06
2201.78,-13.07
2202.28,-13.07
2202.78,-13.08
2203.28,-13.08
2203.78,-13.09
2204.28,-13.09
2204.78,-13.10
2205.28,-13.10
2205.78,-13.11
2206.28,-13.11
2206.78,-13.12
2207.28,-13.13
2207.78,-13.13
2208.28,-13.14
2208.78,-13.14
2209.28,-13.15
2209.78,-13.15
2210.28,-13.16
2210.78,-13.16
2211.28,-13.17
2211.78,-13.17
2212.28,-13.18
2212.78,-13.18
2213.28,-13.19
2213.78,-13.20
2214.28,-13.20
2214.78,-13.21
2215.28,-13.21
2215.78,-13.22
2216.28,-13.22
2216.78,-13.23
2217.28,-13.23
2217.78,-13.24
2218.28,-13.24
2218.78,-13.25
2219.28,-13.25
2219.78,-13.26
2220.28,-13.27
2220.78,-13.27
2221.28,-13.28
2221.78,-13.28
2222.28,-13.29
2222.78,-13.29
2223.28,-13.30
2223.78,-13.30
2224.28,-13.31
2224.78,-13.31
2225.28,-13.32
2225.78,-13.33
2226.28,-13.33
2226.78,-13.34
2227.28,-13.34
2227.78,-13.35
2228.28,-13.35
2228.78,-13.36
2229.28,-13.36
2229.78,-13.37
2230.28,-13.37
2230.78,-13.38
2231.28,-13.39
2231.78,-13.39
2232.28,-13.40
2232.78,-13.40
2233.28,-13.41
2233.78,-13.41
2234.28,-13.42
2234.78,-13.42
2235.28,-13.43
2235.78,-13.43
2236.28,-13.44
2236.78,-13.45
2237.28,-13.45
2237.78,-13.46
2238.28,-13.46
2238.78,-13.47
2239.28,-13.47
2239.78,-13.48
2240.28,-13.48
2240.78,-13.49
2241.28,-13.49
2241.78,-13.50
2242.28,-13.51
2242.78,-13.51
2243.28,-13.52
2243.78,-13.52
2244.28,-13.53
2244.78,-13.53
2245.28,-13.54
2245.78,-13.54
2246.28,-13.55
2246.78,-13.55
2247.28,-13.56
2247.78,-13.57
2248.28,-13.57
2248.78,-13.58
2249.28,-13.58
2249.78,-13.59
2250.28,-13.59
2250.78,-13.60
2251.28,-13.60
2251.78,-13.61
2252.28,-13.62
2252.78,-13.62
2253.28,-13.63
2253.78,-13.63
2254.28,-13.64
2254.78,-13.64
2255.28,-13.65
2255.78,-13.65
2256.28,-13.66
2256.78,-13.66
2257.28,-13.67
2257.78,-13.68
2258.28,-13.68
2258.78,-13.69
2259.28,-13.69
2259.78,-13.70
2260.28,-13.70
2260.78,-13.71
2261.28,-13.71
2261.78,-13.72
2262.28,-13.73
2262.78,-13.73
2263.28,-13.74
2263.78,-13.74
2264.28,-13.75
2264.78,-13.75
2265.28,-13.76
2265.78,-13.76
2266.28,-13.77
2266.78,-13.78
2267.28,-13.78
2267.78,-13.79
2268.28,-13.79
2268.78,-13.80
2269.28,-13.80
2269.78,-13.81
2270.28,-13.81
2270.78,-13.82
2271.28,-13.83
2271.78,-13.83
2272.28,-13.84
2272.78,-13.84
2273.28,-13.85
2273.78,-13.85
2274.28,-13.86
2274.78,-13.86
2275.28,-13.87
2275.78,-13.88
2276.28,-13.88
2276.78,-13.89
2277.28,-13.89
2277.78,-13.90
2278.28,-13.90
2278.78,-13.91
2279.28,-13.91
2279.78,-13.92
2280.29,-13.93
2280.79,-13.93
2281.29,-13.94
2281.79,-13.94
2282.29,-13.95
2282.79,-13.95
2283.29,-13.96
2283.79,-13.96
2284.29,-13.97
2284.79,-13.98
2285.29,-13.98
2285.79,-13.99
2286.29,-13.99
2286.79,-14.00
2287.29,-14.00
2287.79,-14.01
2288.29,-14.02
2288.79,-14.02
2289.29,-14.03
2289.79,-14.03
2290.29,-14.04
2290.79,-14.04
2291.29,-14.05
2291.79,-14.05
2292.29,-14.06
2292.79,-14.07
2293.29,-14.07
2293.79,-14.08
2294.29,-14.08
2294.79,-14.09
2295.29,-14.09
2295.79,-14.10
2296.29,-14.11
2296.79,-14.11
2297.29,-14.12
2297.79,-14.12
2298.29,-14.13
2298.79,-14.13
2299.29,-14.14
2299.79,-14.14
2300.29,-14.15
2300.79,-14.16
2301.29,-14.16
2301.79,-14.17
2302.29,-14.17
2302.79,-14.18
2303.29,-14.18
2303.79,-14.19
2304.29,-14.20
2304.79,-14.20
2305.29,-14.21
2305.79,-14.21
2306.29,-14.22
2306.79,-14.22
2307.29,-14.23
2307.79,-14.24
2308.29,-14.24
2308.79,-14.25
2309.29,-14.25
2309.79,-14.26
2310.29,-14.26
2310.79,-14.27
2311.29,-14.27
2311.79,-14.28
2312.29,-14.29
2312.79,-14.29
2313.29,-14.30
2313.79,-14.30
2314.29,-14.31
2314.79,-14.31
2315.29,-14.32
2315.79,-14.33
2316.29,-14.33
2316.79,-14.34
2317.29,-14.34
2317.79,-14.35
2318.29,-14.35
2318.79,-14.36
2319.29,-14.37
2319.79,-14.37
2320.29,-14.38
2320.79,-14.38
2321.29,-14.39
2321.79,-14.39
2322.29,-14.40
2322.79,-14.41
2323.29,-14.41
2323.79,-14.42
2324.29,-14.42
2324.79,-14.43
2325.29,-14.43
2325.79,-14.44
2326.29,-14.45
2326.79,-14.45
2327.29,-14.46
2327.79,-14.46
2328.29,-14.47
2328.79,-14.47
2329.29,-14.48
2329.79,-14.49
2330.29,-14.49
2330.79,-14.50
2331.29,-14.50
2331.79,-14.51
2332.29,-14.51
2332.79,-14.52
2333.29,-14.53
2333.79,-14.53
2334.29,-14.54
2334.79,-14.54
2335.29,-14.55
2335.79,-14.55
2336.29,-14.56
2336.79,-14.57
2337.29,-14.57
2337.79,-14.58
2338.29,-14.58
2338.79,-14.59
2339.29,-14.59
2339.79,-14.60
2340.29,-14.61
2340.79,-14.61
2341.29,-14.62
2341.79,-14.62
2342.29,-14.63
2342.79,-14.64
2343.29,-14.64
2343.79,-14.65
2344.29,-14.65
2344.79,-14.66
2345.29,-14.66
2345.79,-14.67
2346.29,-14.68
2346.79,-14.68
2347.29,-14.69
2347.79,-14.69
2348.29,-14.70
2348.79,-14.70
2349.29,-14.71
2349.79,-14.72
2350.29,-14.72
2350.79,-14.73
2351.29,-14.73
2351.79,-14.74
2352.29,-14.74
2352.79,-14.75
2353.29,-14.76
2353.79,-14.76
2354.29,-14.77
2354.79,-14.77
2355.29,-14.78
2355.79,-14.79
2356.29,-14.79
2356.79,-14.80
2357.29,-14.80
2357.79,-14.81
2358.29,-14.81
2358.79,-14.82
2359.29,-14.83
2359.79,-14.83
2360.30,-14.84
2360.80,-14.84
2361.30,-14.85
2361.80,-14.86
2362.30,-14.86
2362.80,-14.87
2363.30,-14.87
2363.80,-14.88
2364.30,-14.88
2364.80,-14.89
2365.30,-14.90
2365.80,-14.90
2366.30,-14.91
2366.80,-14.91
2367.30,-14.92
2367.80,-14.93
2368.30,-14.93
2368.80,-14.94
2369.30,-14.94
2369.80,-14.95
2370.30,-14.95
2370.80,-14.96
2371.30,-14.97
2371.80,-14.97
2372.30,-14.98
2372.80,-14.98
2373.30,-14.99
2373.80,-15.00
2374.30,-15.00
2374.80,-15.01
2375.30,-15.01
2375.80,-15.02
2376.30,-15.02
2376.80,-15.03
2377.30,-15.04
2377.80,-15.04
2378.30,-15.05
2378.80,-15.05
2379.30,-15.06
2379.80,-15.07
2380.30,-15.07
2380.80,-15.08
2381.30,-15.08
2381.80,-15.09
2382.30,-15.10
2382.80,-15.10
2383.30,-15.11
2383.80,-15.11
2384.30,-15.12
2384.80,-15.12
2385.30,-15.13
2385.80,-15.14
2386.30,-15.14
2386.80,-15.15
2387.30,-15.15
2387.80,-15.16
2388.30,-15.17
2388.80,-15.17
2389.30,-15.18
2389.80,-15.18
2390.30,-15.19
2390.80,-15.20
2391.30,-15.20
2391.80,-15.21
2392.30,-15.21
2392.80,-15.22
2393.30,-15.23
2393.80,-15.23
2394.30,-15.24
2394.80,-15.24
2395.30,-15.25
2395.80,-15.25
2396.30,-15.26
2396.80,-15.27
2397.30,-15.27
2397.80,-15.28
2398.30,-15.28
2398.80,-15.29
2399.30,-15.30
2399.80,-15.30
2400.30,-15.31
2400.80,-15.31
2401.30,-15.32
2401.80,-15.33
2402.30,-15.33
2402.80,-15.34
2403.30,-15.34
2403.80,-15.35
2404.30,-15.36
2404.80,-15.36
2405.30,-15.37
2405.80,-15.37
2406.30,-15.38
2406.80,-15.39
2407.30,-15.39
2407.80,-15.40
2408.30,-15.40
2408.80,-15.41
2409.30,-15.42
2409.80,-15.42
2410.30,-15.43
2410.80,-15.43
2411.30,-15.44
2411.80,-15.45
2412.30,-15.45
2412.80,-15.46
2413.30,-15.46
2413.80,-15.47
2414.30,-15.48
2414.80,-15.48
2415.30,-15.49
2415.80,-15.49
2416.30,-15.50
2416.80,-15.51
2417.30,-15.51
2417.80,-15.52
2418.30,-15.52
2418.80,-15.53
2419.30,-15.54
2419.80,-15.54
2420.30,-15.55
2420.80,-15.55
2421.30,-15.56
2421.80,-15.57
2422.30,-15.57
2422.80,-15.58
2423.30,-15.58
2423.80,-15.59
2424.30,-15.60
2424.80,-15.60
2425.30,-15.61
2425.80,-15.61
2426.30,-15.62
2426.80,-15.63
2427.30,-15.63
2427.80,-15.64
2428.30,-15.64
2428.80,-15.65
2429.30,-15.66
2429.80,-15.66
2430.30,-15.67
2430.80,-15.67
2431.30,-15.68
2431.80,-15.69
2432.30,-15.69
2432.80,-15.70
2433.30,-15.70
2433.80,-15.71
2434.30,-15.72
2434.80,-15.72
2435.30,-15.73
2435.80,-15.73
2436.30,-15.74
2436.80,-15.75
2437.30,-15.75
2437.80,-15.76
2438.30,-15.76
2438.80,-15.77
2439.30,-15.78
2439.80,-15.78
2440.31,-15.79
2440.81,-15.79
2441.31,-15.80
2441.81,-15.81
2442.31,-15.81
2442.81,-15.82
2443.31,-15.83
2443.81,-15.83
2444.31,-15.84
2444.81,-15.84
2445.31,-15.85
2445.81,-15.86
2446.31,-15.86
2446.81,-15.87
2447.31,-15.87
2447.81,-15.88
2448.31,-15.89
2448.81,-15.89
2449.31,-15.90
2449.81,-15.90
2450.31,-15.91
2450.81,-15.92
2451.31,-15.92
2451.81,-15.93
2452.31,-15.94
2452.81,-15.94
2453.31,-15.95
2453.81,-15.95
2454.31,-15.96
2454.81,-15.97
2455.31,-15.97
2455.81,-15.98
2456.31,-15.98
2456.81,-15.99
2457.31,-16.00
2457.81,-16.00
2458.31,-16.01
2458.81,-16.01
2459.31,-16.02
2459.81,-16.03
2460.31,-16.03
2460.81,-16.04
2461.31,-16.05
2461.81,-16.05
2462.31,-16.06
2462.81,-16.06
2463.31,-16.07
2463.81,-16.08
2464.31,-16.08
2464.81,-16.09
2465.31,-16.09
2465.81,-16.10
2466.31,-16.11
2466.81,-16.11
2467.31,-16.12
2467.81,-16.13
2468.31,-16.13
2468.81,-16.14
2469.31,-16.14
2469.81,-16.15
2470.31,-16.16
2470.81,-16.16
2471.31,-16.17
2471.81,-16.17
2472.31,-16.18
2472.81,-16.19
2473.31,-16.19
2473.81,-16.20
2474.31,-16.21
2474.81,-16.21
2475.31,-16.22
2475.81,-16.22
2476.31,-16.23
2476.81,-16.24
2477.31,-16.24
2477.81,-16.25
2478.31,-16.26
2478.81,-16.26
2479.31,-16.27
2479.81,-16.27
2480.31,-16.28
2480.81,-16.29
2481.31,-16.29
2481.81,-16.30
2482.31,-16.31
2482.81,-16.31
2483.31,-16.32
2483.81,-16.32
2484.31,-16.33
2484.81,-16.34
2485.31,-16.34
2485.81,-16.35
2486.31,-16.35
2486.81,-16.36
2487.31,-16.37
2487.81,-16.37
2488.31,-16.38
2488.81,-16.39
2489.31,-16.39
2489.81,-16.40
2490.31,-16.40
2490.81,-16.41
2491.31,-16.42
2491.81,-16.42
2492.31,-16.43
2492.81,-16.44
2493.31,-16.44
2493.81,-16.45
2494.31,-16.45
2494.81,-16.46
2495.31,-16.47
2495.81,-16.47
2496.31,-16.48
2496.81,-16.49
2497.31,-16.49
2497.81,-16.50
2498.31,-16.51
2498.81,-16.51
2499.31,-16.52
2499.81,-16.52
2500.31,-16.53
2500.81,-16.54
2501.31,-16.54
2501.81,-16.55
2502.31,-16.56
2502.81,-16.56
2503.31,-16.57
2503.81,-16.57
2504.31,-16.58
2504.81,-16.59
2505.31,-16.59
2505.81,-16.60
2506.31,-16.61
2506.81,-16.61
2507.31,-16.62
2507.81,-16.62
2508.31,-16.63
2508.81,-16.64
2509.31,-16.64
2509.81,-16.65
2510.31,-16.66
2510.81,-16.66
2511.31,-16.67
2511.81,-16.68
2512.31,-16.68
2512.81,-16.69
2513.31,-16.69
2513.81,-16.70
2514.31,-16.71
2514.81,-16.71
2515.31,-16.72
2515.81,-16.73
2516.31,-16.73
2516.81,-16.74
2517.31,-16.74
2517.81,-16.75
2518.31,-16.76
2518.81,-16.76
2519.31,-16.77
2519.81,-16.78
2520.32,-16.78
2520.82,-16.79
2521.32,-16.80
2521.82,-16.80
2522.32,-16.81
2522.82,-16.81
2523.32,-16.82
2523.82,-16.83
2524.32,-16.83
2524.82,-16.84
2525.32,-16.85
2525.82,-16.85
2526.32,-16.86
2526.82,-16.87
2527.32,-16.87
2527.82,-16.88
2528.32,-16.89
2528.82,-16.89
2529.32,-16.90
2529.82,-16.90
2530.32,-16.91
2530.82,-16.92
2531.32,-16.92
2531.82,-16.93
2532.32,-16.94
2532.82,-16.94
2533.32,-16.95
2533.82,-16.96
2534.32,-16.96
2534.82,-16.97
2535.32,-16.97
2535.82,-16.98
2536.32,-16.99
2536.82,-16.99
2537.32,-17.00
2537.82,-17.01
2538.32,-17.01
2538.82,-17.02
2539.32,-17.03
2539.82,-17.03
2540.32,-17.04
2540.82,-17.05
2541.32,-17.05
2541.82,-17.06
2542.32,-17.06
2542.82,-17.07
2543.32,-17.08
2543.82,-17.08
2544.32,-17.09
2544.82,-17.10
2545.32,-17.10
2545.82,-17.11
2546.32,-17.12
2546.82,-17.12
2547.32,-17.13
2547.82,-17.14
2548.32,-17.14
2548.82,-17.15
2549.32,-17.15
2549.82,-17.16
2550.32,-17.17
2550.82,-17.17
2551.32,-17.18
2551.82,-17.19
2552.32,-17.19
2552.82,-17.20
2553.32,-17.21
2553.82,-17.21
2554.32,-17.22
2554.82,-17.23
2555.32,-17.23
2555.82,-17.24
2556.32,-17.25
2556.82,-17.25
2557.32,-17.26
2557.82,-17.27
2558.32,-17.27
2558.82,-17.28
2559.32,-17.28
2559.82,-17.29
2560.32,-17.30
2560.82,-17.30
2561.32,-17.31
2561.82,-17.32
2562.32,-17.32
2562.82,-17.33
2563.32,-17.34
2563.82,-17.34
2564.32,-17.35
2564.82,-17.36
2565.32,-17.36
2565.82,-17.37
2566.32,-17.38
2566.82,-17.38
2567.32,-17.39
2567.82,-17.40
2568.32,-17.40
2568.82,-17.41
2569.32,-17.42
2569.82,-17.42
2570.32,-17.43
2570.82,-17.43
2571.32,-17.44
2571.82,-17.45
2572.32,-17.45
2572.82,-17.46
2573.32,-17.47
2573.82,-17.47
2574.32,-17.48
2574.82,-17.49
2575.32,-17.49
2575.82,-17.50
2576.32,-17.51
2576.82,-17.51
2577.32,-17.52
2577.82,-17.53
2578.32,-17.53
2578.82,-17.54
2579.32,-17.55
2579.82,-17.55
2580.32,-17.56
2580.82,-17.57
2581.32,-17.57
2581.82,-17.58
2582.32,-17.59
2582.82,-17.59
2583.32,-17.60
2583.82,-17.61
2584.32,-17.61
2584.82,-17.62
2585.32,-17.63
2585.82,-17.63
2586.32,-17.64
2586.82,-17.65
2587.32,-17.65
2587.82,-17.66
2588.32,-17.67
2588.82,-17.67
2589.32,-17.68
2589.82,-17.69
2590.32,-17.69
2590.82,-17.70
2591.32,-17.71
2591.82,-17.71
2592.32,-17.72
2592.82,-17.73
2593.32,-17.73
2593.82,-17.74
2594.32,-17.75
2594.82,-17.75
2595.32,-17.76
2595.82,-17.77
2596.32,-17.77
2596.82,-17.78
2597.32,-17.79
2597.82,-17.79
2598.32,-17.80
2598.82,-17.81
2599.32,-17.81
2599.82,-17.82
2600.33,-17.83
2600.83,-17.83
2601.33,-17.84
2601.83,-17.85
2602.33,-17.85
2602.83,-17.86
2603.33,-17.87
2603.83,-17.87
2604.33,-17.88
2604.83,-17.89
2605.33,-17.89
2605.83,-17.90
2606.33,-17.91
2606.83,-17.91
2607.33,-17.92
2607.83,-17.93
2608.33,-17.93
2608.83,-17.94
2609.33,-17.95
2609.83,-17.95
2610.33,-17.96
2610.83,-17.97
2611.33,-17.97
2611.83,-17.98
2612.33,-17.99
2612.83,-17.99
2613.33,-18.00
2613.83,-18.01
2614.33,-18.01
2614.83,-18.02
2615.33,-18.03
2615.83,-18.03
2616.33,-18.04
2616.83,-18.05
2617.33,-18.05
2617.83,-18.06
2618.33,-18.07
2618.83,-18.07
2619.33,-18.08
2619.83,-18.09
2620.33,-18.09
2620.83,-18.10
2621.33,-18.11
2621.83,-18.11
2622.33,-18.12
2622.83,-18.13
2623.33,-18.13
2623.83,-18.14
2624.33,-18.15
2624.83,-18.15
2625.33,-18.16
2625.83,-18.17
2626.33,-18.18
2626.83,-18.18
2627.33,-18.19
2627.83,-18.20
2628.33,-18.20
2628.83,-18.21
2629.33,-18.22
2629.83,-18.22
2630.33,-18.23
2630.83,-18.24
2631.33,-18.24
2631.83,-18.25
2632.33,-18.26
2632.83,-18.26
2633.33,-18.27
2633.83,-18.28
2634.33,-18.28
2634.83,-18.29
2635.33,-18.30
2635.83,-18.30
2636.33,-18.31
2636.83,-18.32
2637.33,-18.32
2637.83,-18.33
2638.33,-18.34
2638.83,-18.35
2639.33,-18.35
2639.83,-18.36
2640.33,-18.37
2640.83,-18.37
2641.33,-18.38
2641.83,-18.39
2642.33,-18.39
2642.83,-18.40
2643.33,-18.41
2643.83,-18.41
2644.33,-18.42
2644.83,-18.43
2645.33,-18.43
2645.83,-18.44
2646.33,-18.45
2646.83,-18.46
2647.33,-18.46
2647.83,-18.47
2648.33,-18.48
2648.83,-18.48
2649.33,-18.49
2649.83,-18.50
2650.33,-18.50
2650.83,-18.51
2651.33,-18.52
2651.83,-18.52
2652.33,-18.53
2652.83,-18.54
2653.33,-18.54
2653.83,-18.55
2654.33,-18.56
2654.83,-18.57
2655.33,-18.57
2655.83,-18.58
2656.33,-18.59
2656.83,-18.59
2657.33,-18.60
2657.83,-18.61
2658.33,-18.61
2658.83,-18.62
2659.33,-18.63
2659.83,-18.63
2660.33,-18.64
2660.83,-18.65
2661.33,-18.66
2661.83,-18.66
2662.33,-18.67
2662.83,-18.68
2663.33,-18.68
2663.83,-18.69
2664.33,-18.70
2664.83,-18.70
2665.33,-18.71
2665.83,-18.72
2666.33,-18.73
2666.83,-18.73
2667.33,-18.74
2667.83,-18.75
2668.33,-18.75
2668.83,-18.76
2669.33,-18.77
2669.83,-18.77
2670.33,-18.78
2670.83,-18.79
2671.33,-18.79
2671.83,-18.80
2672.33,-18.81
2672.83,-18.82
2673.33,-18.82
2673.83,-18.83
2674.33,-18.84
2674.83,-18.84
2675.33,-18.85
2675.83,-18.86
2676.33,-18.86
2676.83,-18.87
2677.33,-18.88
2677.83,-18.89
2678.33,-18.89
2678.83,-18.90
2679.33,-18.91
2679.83,-18.91
2680.34,-18.92
2680.84,-18.93
2681.34,-18.94
2681.84,-18.94
2682.34,-18.95
2682.84,-18.96
2683.34,-18.96
2683.84,-18.97
2684.34,-18.98
2684.84,-18.98
2685.34,-18.99
2685.84,-19.00
2686.34,-19.01
2686.84,-19.01
2687.34,-19.02
2687.84,-19.03
2688.34,-19.03
2688.84,-19.04
2689.34,-19.05
2689.84,-19.05
2690.34,-19.06
2690.84,-19.07
2691.34,-19.08
2691.84,-19.08
2692.34,-19.09
2692.84,-19.10
2693.34,-19.10
2693.84,-19.11
2694.34,-19.12
2694.84,-19.13
2695.34,-19.13
2695.84,-19.14
2696.34,-19.15
2696.84,-19.15
2697.34,-19.16
2697.84,-19.17
2698.34,-19.18
2698.84,-19.18
2699.34,-19.19
2699.84,-19.20
2700.34,-19.20
2700.84,-19.21
2701.34,-19.22
2701.84,-19.23
2702.34,-19.23
2702.84,-19.24
2703.34,-19.25
2703.84,-19.25
2704.34,-19.26
2704.84,-19.27
2705.34,-19.28
2705.84,-19.28
2706.34,-19.29
2706.84,-19.30
2707.34,-19.30
2707.84,-19.31
2708.34,-19.32
2708.84,-19.33
2709.34,-19.33
2709.84,-19.34
2710.34,-19.35
2710.84,-19.35
2711.34,-19.36
2711.84,-19.37
2712.34,-19.38
2712.84,-19.38
2713.34,-19.39
2713.84,-19.40
2714.34,-19.40
2714.84,-19.41
2715.34,-19.42
2715.84,-19.43
2716.34,-19.43
2716.84,-19.44
2717.34,-19.45
2717.84,-19.46
2718.34,-19.46
2718.84,-19.47
2719.34,-19.48
2719.84,-19.48
2720.34,-19.49
2720.84,-19.50
2721.34,-19.51
2721.84,-19.51
2722.34,-19.52
2722.84,-19.53
2723.34,-19.53
2723.84,-19.54
2724.34,-19.55
2724.84,-19.56
2725.34,-19.56
2725.84,-19.57
2726.34,-19.58
2726.84,-19.59
2727.34,-19.59
2727.84,-19.60
2728.34,-19.61
2728.84,-19.61
2729.34,-19.62
2729.84,-19.63
2730.34,-19.64
2730.84,-19.64
2731.34,-19.65
2731.84,-19.66
2732.34,-19.67
2732.84,-19.67
2733.34,-19.68
2733.84,-19.69
2734.34,-19.69
2734.84,-19.70
2735.34,-19.71
2735.84,-19.72
2736.34,-19.72
2736.84,-19.73
2737.34,-19.74
2737.84,-19.75
2738.34,-19.75
2738.84,-19.76
2739.34,-19.77
2739.84,-19.77
2740.34,-19.78
2740.84,-19.79
2741.34,-19.80
2741.84,-19.80
2742.34,-19.81
2742.84,-19.82
2743.34,-19.83
2743.84,-19.83
2744.34,-19.84
2744.84,-19.85
2745.34,-19.86
2745.84,-19.86
2746.34,-19.87
2746.84,-19.88
2747.34,-19.88
2747.84,-19.89
2748.34,-19.90
2748.84,-19.91
2749.34,-19.91
2749.84,-19.92
2750.34,-19.93
2750.84,-19.94
2751.34,-19.94
2751.84,-19.95
2752.34,-19.96
2752.84,-19.97
2753.34,-19.97
2753.84,-19.98
2754.34,-19.99
2754.84,-20.00
2755.34,-20.00
2755.84,-20.01
2756.34,-20.02
2756.84,-20.03
2757.34,-20.03
2757.84,-20.04
2758.34,-20.05
2758.84,-20.06
2759.34,-20.06
2759.84,-20.07
2760.35,-20.08
2760.85,-20.08
2761.35,-20.09
2761.85,-20.10
2762.35,-20.11
2762.85,-20.11
2763.35,-20.12
2763.85,-20.13
2764.35,-20.14
2764.85,-20.14
2765.35,-20.15
2765.85,-20.16
2766.35,-20.17
2766.85,-20.17
2767.35,-20.18
2767.85,-20.19
2768.35,-20.20
2768.85,-20.20
2769.35,-20.21
2769.85,-20.22
2770.35,-20.23
2770.85,-20.23
2771.35,-20.24
2771.85,-20.25
2772.35,-20.26
2772.85,-20.26
2773.35,-20.27
2773.85,-20.28
2774.35,-20.29
2774.85,-20.29
2775.35,-20.30
2775.85,-20.31
2776.35,-20.32
2776.85,-20.32
2777.35,-20.33
2777.85,-20.34
2778.35,-20.35
2778.85,-20.35
2779.35,-20.36
2779.85,-20.37
2780.35,-20.38
2780.85,-20.38
2781.35,-20.39
2781.85,-20.40
2782.35,-20.41
2782.85,-20.41
2783.35,-20.42
2783.85,-20.43
2784.35,-20.44
2784.85,-20.44
2785.35,-20.45
2785.85,-20.46
2786.35,-20.47
2786.85,-20.48
2787.35,-20.48
2787.85,-20.49
2788.35,-20.50
2788.85,-20.51
2789.35,-20.51
2789.85,-20.52
2790.35,-20.53
2790.85,-20.54
2791.35,-20.54
2791.85,-20.55
2792.35,-20.56
2792.85,-20.57
2793.35,-20.57
2793.85,-20.58
2794.35,-20.59
2794.85,-20.60
2795.35,-20.60
2795.85,-20.61
2796.35,-20.62
2796.85,-20.63
2797.35,-20.63
2797.85,-20.64
2798.35,-20.65
2798.85,-20.66
2799.35,-20.67
2799.85,-20.67
2800.35,-20.68
2800.85,-20.69
2801.35,-20.70
2801.85,-20.70
2802.35,-20.71
2802.85,-20.72
2803.35,-20.73
2803.85,-20.73
2804.35,-20.74
2804.85,-20.75
2805.35,-20.76
2805.85,-20.77
2806.35,-20.77
2806.85,-20.78
2807.35,-20.79
2807.85,-20.80
2808.35,-20.80
2808.85,-20.81
2809.35,-20.82
2809.85,-20.83
2810.35,-20.83
2810.85,-20.84
2811.35,-20.85
2811.85,-20.86
2812.35,-20.87
2812.85,-20.87
2813.35,-20.88
2813.85,-20.89
2814.35,-20.90
2814.85,-20.90
2815.35,-20.91
2815.85,-20.92
2816.35,-20.93
2816.85,-20.93
2817.35,-20.94
2817.85,-20.95
2818.35,-20.96
2818.85,-20.97
2819.35,-20.97
2819.85,-20.98
2820.35,-20.99
2820.85,-21.00
2821.35,-21.00
2821.85,-21.01
2822.35,-21.02
2822.85,-21.03
2823.35,-21.04
2823.85,-21.04
2824.35,-21.05
2824.85,-21.06
2825.35,-21.07
2825.85,-21.07
2826.35,-21.08
2826.85,-21.09
2827.35,-21.10
2827.85,-21.11
2828.35,-21.11
2828.85,-21.12
2829.35,-21.13
2829.85,-21.14
2830.35,-21.15
2830.85,-21.15
2831.35,-21.16
2831.85,-21.17
2832.35,-21.18
2832.85,-21.18
2833.35,-21.19
2833.85,-21.20
2834.35,-21.21
2834.85,-21.22
2835.35,-21.22
2835.85,-21.23
2836.35,-21.24
2836.85,-21.25
2837.35,-21.26
2837.85,-21.26
2838.35,-21.27
2838.85,-21.28
2839.35,-21.29
2839.85,-21.29
2840.36,-21.30
2840.86,-21.31
2841.36,-21.32
2841.86,-21.33
2842.36,-21.33
2842.86,-21.34
2843.36,-21.35
2843.86,-21.36
2844.36,-21.37
2844.86,-21.37
2845.36,-21.38
2845.86,-21.39
2846.36,-21.40
2846.86,-21.41
2847.36,-21.41
2847.86,-21.42
2848.36,-21.43
2848.86,-21.44
2849.36,-21.45
2849.86,-21.45
2850.36,-21.46
2850.86,-21.47
2851.36,-21.48
2851.86,-21.48
2852.36,-21.49
2852.86,-21.50
2853.36,-21.51
2853.86,-21.52
2854.36,-21.52
2854.86,-21.53
2855.36,-21.54
2855.86,-21.55
2856.36,-21.56
2856.86,-21.56
2857.36,-21.57
2857.86,-21.58
2858.36,-21.59
2858.86,-21.60
2859.36,-21.60
2859.86,-21.61
2860.36,-21.62
2860.86,-21.63
2861.36,-21.64
2861.86,-21.64
2862.36,-21.65
2862.86,-21.66
2863.36,-21.67
2863.86,-21.68
2864.36,-21.69
2864.86,-21.69
2865.36,-21.70
2865.86,-21.71
2866.36,-21.72
2866.86,-21.73
2867.36,-21.73
2867.86,-21.74
2868.36,-21.75
2868.86,-21.76
2869.36,-21.77
2869.86,-21.77
2870.36,-21.78
2870.86,-21.79
2871.36,-21.80
2871.86,-21.81
2872.36,-21.81
2872.86,-21.82
2873.36,-21.83
2873.86,-21.84
2874.36,-21.85
2874.86,-21.85
2875.36,-21.86
2875.86,-21.87
2876.36,-21.88
2876.86,-21.89
2877.36,-21.90
2877.86,-21.90
2878.36,-21.91
2878.86,-21.92
2879.36,-21.93
2879.86,-21.94
2880.36,-21.94
2880.86,-21.95
2881.36,-21.96
2881.86,-21.97
2882.36,-21.98
2882.86,-21.98
2883.36,-21.99
2883.86,-22.00
2884.36,-22.01
2884.86,-22.02
2885.36,-22.03
2885.86,-22.03
2886.36,-22.04
2886.86,-22.05
2887.36,-22.06
2887.86,-22.07
2888.36,-22.07
2888.86,-22.08
2889.36,-22.09
2889.86,-22.10
2890.36,-22.11
2890.86,-22.12
2891.36,-22.12
2891.86,-22.13
